#{"t_start": 1589058354.668272, "env_id": null}
r,l,t
9,20,1293.566793
7,20,1293.848126
8,21,1294.152411
9,20,1294.45129
6,19,1294.70506
9,20,1295.000937
9,20,1295.298329
9,20,1295.600768
9,20,1295.897321
8,21,1296.207612
9,20,1296.506089
-1,10,1296.638674
9,20,1296.935082
8,21,1297.233412
8,19,1297.516344
1,12,1297.671832
-5,6,1297.746426
9,20,1298.043462
8,21,1298.34389
7,22,1298.647287
7,22,1298.945568
8,21,1299.246107
9,20,1299.547363
9,20,1299.846897
9,20,1300.143239
7,22,1300.44791
9,20,1300.743256
9,20,1301.041919
9,20,1301.340374
8,21,1301.638433
9,20,1301.936819
8,21,1302.239406
8,21,1302.535749
9,20,1302.8326
7,22,1303.141508
7,22,1303.451842
9,20,1303.748577
9,20,1304.043442
8,21,1304.342629
9,20,1304.639621
9,20,1304.936796
8,19,1305.217984
9,20,1305.516916
9,20,1305.819552
9,20,1306.122915
7,22,1306.42891
9,20,1306.725779
4,15,1306.925072
8,21,1307.222858
9,20,1307.521175
9,20,1307.817795
9,20,1308.114288
3,14,1308.307671
9,20,1308.604864
9,20,1308.900801
8,21,1309.197923
5,20,1309.456684
-4,7,1309.546719
8,21,1309.845695
-3,8,1309.946143
9,20,1310.240679
8,21,1310.54652
9,20,1310.842675
9,20,1311.143808
8,21,1311.447807
8,21,1311.75126
9,20,1312.047605
8,21,1312.346619
9,20,1312.644295
8,21,1312.942836
9,20,1313.2399
8,21,1313.53873
9,20,1313.835778
9,20,1314.133719
8,21,1314.439136
9,20,1314.741919
9,20,1315.039234
8,21,1315.339924
9,20,1315.638599
2,13,1315.804023
-4,7,1315.898925
8,19,1316.173462
9,20,1316.471576
7,22,1316.773759
9,20,1317.073055
9,20,1317.369704
-3,12,1317.530114
9,20,1317.834006
9,20,1318.134347
-3,8,1318.236707
8,21,1318.534196
8,21,1318.830955
7,20,1319.10992
9,20,1319.408041
6,19,1319.664606
9,20,1319.963899
2,15,1320.150298
3,14,1320.33661
9,20,1320.636
9,20,1320.932536
9,20,1321.233656
8,21,1321.53918
9,20,1321.835658
9,20,1322.133478
4,17,1322.361874
7,22,1322.675513
9,20,1322.974501
7,22,1323.273619
9,20,1323.572479
9,20,1323.86926
9,20,1324.166263
5,16,1324.385788
8,21,1324.685533
8,21,1324.989585
9,20,1325.287743
8,21,1325.587164
9,20,1325.884144
8,21,1326.180445
8,21,1326.480943
7,20,1326.77651
9,20,1327.074305
9,20,1327.372929
3,18,1327.595925
9,20,1327.891475
9,20,1328.187586
0,11,1328.327191
9,20,1328.625354
7,22,1328.927977
9,20,1329.224745
0,11,1329.368854
9,20,1329.663663
9,20,1329.961095
9,20,1330.255045
9,20,1330.551785
8,21,1330.8497
8,21,1331.147273
9,20,1331.444902
9,20,1331.744082
8,21,1332.041846
9,20,1332.346782
9,20,1332.645418
8,21,1332.946879
9,20,1333.241424
9,20,1333.53701
4,15,1333.742299
8,21,1334.038707
7,22,1334.338074
9,20,1334.635567
8,21,1334.932656
9,20,1335.229419
8,21,1335.531096
8,21,1335.828592
8,21,1336.124932
0,11,1336.262832
9,20,1336.563429
8,21,1336.862912
9,20,1337.159135
9,20,1337.457452
9,20,1337.752848
8,21,1338.062702
9,20,1338.358338
9,20,1338.653865
9,20,1338.950164
9,20,1339.247638
9,20,1339.551394
0,11,1339.69004
8,21,1339.988441
9,20,1340.283657
9,20,1340.581497
8,21,1340.88748
8,21,1341.187815
9,20,1341.486758
8,21,1341.7869
9,20,1342.082475
9,20,1342.378447
8,21,1342.675999
9,20,1342.974117
-1,10,1343.097917
9,20,1343.395291
9,20,1343.691851
9,20,1343.988633
8,21,1344.289263
9,20,1344.592346
2,13,1344.771889
8,21,1345.071195
9,20,1345.368115
9,20,1345.667483
8,21,1345.966046
8,21,1346.273816
9,20,1346.579506
8,21,1346.885104
9,20,1347.182023
7,22,1347.484793
8,21,1347.78263
6,21,1348.063909
8,21,1348.360558
9,20,1348.656101
8,21,1348.955712
8,21,1349.253814
4,15,1349.458136
8,21,1349.75902
9,20,1350.054878
9,20,1350.350456
8,21,1350.652381
9,20,1350.953664
8,21,1351.255718
9,20,1351.552487
9,20,1351.85063
9,20,1352.145851
8,21,1352.46007
7,20,1352.737568
3,14,1352.916712
9,20,1353.215766
9,20,1353.512708
9,20,1353.809097
9,20,1354.119035
9,20,1354.417431
9,20,1354.715095
7,22,1355.017497
9,20,1355.312673
7,22,1355.611764
8,21,1355.911268
-2,9,1356.026511
9,20,1356.321654
8,21,1356.623064
9,20,1356.919326
9,20,1357.217604
9,20,1357.516283
9,20,1357.813345
9,20,1358.108396
8,21,1358.41166
8,21,1358.712224
7,22,1359.009575
9,20,1359.307415
9,20,1359.604352
9,20,1359.900663
8,21,1360.199393
8,21,1360.502495
9,20,1360.800555
9,20,1361.101261
7,22,1361.418048
7,22,1361.719821
5,16,1361.941171
0,11,1362.078899
9,20,1362.3739
9,20,1362.673008
9,20,1362.969928
8,21,1363.267681
9,20,1363.566664
8,21,1363.864994
9,20,1364.162172
8,21,1364.459767
9,20,1364.75869
9,20,1365.056234
7,20,1365.331496
8,21,1365.634513
8,21,1365.933084
9,20,1366.229412
-5,6,1366.309238
9,20,1366.607889
8,21,1366.913711
9,20,1367.211229
9,20,1367.507303
3,18,1367.732708
9,20,1368.02877
-1,10,1368.156844
8,21,1368.472776
8,21,1368.772869
7,22,1369.075959
7,22,1369.374176
9,20,1369.672805
8,21,1369.972045
9,20,1370.267858
9,20,1370.565885
9,20,1370.859951
8,21,1371.158778
2,13,1371.329014
9,20,1371.623236
9,20,1371.920398
8,21,1372.216698
9,20,1372.513668
9,20,1372.80948
9,20,1373.105179
8,21,1373.40108
9,20,1373.696625
9,20,1374.00061
9,20,1374.306841
9,20,1374.612968
9,20,1374.910775
9,20,1375.207275
9,20,1375.504279
9,20,1375.808097
9,20,1376.104927
9,20,1376.400579
9,20,1376.69971
8,21,1376.999857
9,20,1377.295909
9,20,1377.593562
8,21,1377.890299
9,20,1378.186976
9,20,1378.485416
1,12,1378.645089
9,20,1378.941174
8,19,1379.215737
9,20,1379.512599
8,21,1379.811812
9,20,1380.111412
9,20,1380.409546
9,20,1380.70778
9,20,1381.002693
9,20,1381.304192
9,20,1381.609659
7,22,1381.912235
8,21,1382.209403
9,20,1382.507945
-2,9,1382.632245
-1,10,1382.754435
9,20,1383.058195
9,20,1383.35651
-3,8,1383.457841
8,19,1383.739217
7,22,1384.03887
9,20,1384.337524
9,20,1384.636698
9,20,1384.934774
8,21,1385.238226
9,20,1385.538302
9,20,1385.834783
5,18,1386.086294
8,21,1386.38473
9,20,1386.686707
9,20,1386.98758
7,22,1387.313032
8,21,1387.610802
9,20,1387.909478
9,20,1388.206884
9,20,1388.511342
0,11,1388.662432
9,20,1388.959849
9,20,1389.25665
8,21,1389.557143
8,21,1389.859019
9,20,1390.156122
9,20,1390.458414
9,20,1390.756314
-2,11,1390.894389
9,20,1391.190971
9,20,1391.49638
9,20,1391.799823
9,20,1392.100446
9,20,1392.394268
5,20,1392.661519
3,24,1392.962442
3,16,1393.174313
8,19,1393.457327
9,20,1393.754753
9,20,1394.052194
8,21,1394.367264
8,21,1394.663453
9,20,1394.959921
9,20,1395.257602
9,20,1395.557966
9,20,1395.857957
8,21,1396.156682
9,20,1396.454511
8,21,1396.751639
7,20,1397.024267
4,15,1397.230732
8,19,1397.513625
8,21,1397.814684
9,20,1398.111604
9,20,1398.409521
9,20,1398.707492
8,21,1399.012196
8,21,1399.318077
9,20,1399.614209
9,20,1399.911068
9,20,1400.208219
8,21,1400.524067
9,20,1400.825887
8,21,1401.125094
9,20,1401.424139
9,20,1401.721708
9,20,1402.019253
8,21,1402.317602
9,20,1402.617856
5,22,1402.907633
9,20,1403.204803
8,21,1403.502595
9,20,1403.802456
9,20,1404.100509
8,21,1404.398565
9,20,1404.696493
8,21,1405.002004
7,22,1405.308901
9,20,1405.605237
9,20,1405.901685
9,20,1406.209011
8,21,1406.513284
8,21,1406.813734
-2,9,1406.930941
1,14,1407.121783
9,20,1407.417637
9,20,1407.718844
8,19,1407.999594
9,20,1408.2937
9,20,1408.590441
9,20,1408.889284
8,21,1409.1864
9,20,1409.48346
9,20,1409.781586
8,21,1410.080235
-1,10,1410.205109
8,21,1410.503147
8,21,1410.800523
8,19,1411.075255
9,20,1411.373084
9,20,1411.672259
9,20,1411.972751
9,20,1412.275573
9,20,1412.576631
8,21,1412.890235
9,20,1413.1908
8,21,1413.49906
9,20,1413.796892
9,20,1414.091395
9,20,1414.388007
8,21,1414.684526
9,20,1414.979478
9,20,1415.277626
9,20,1415.574271
7,22,1415.892473
9,20,1416.188037
8,21,1416.488064
9,20,1416.78784
8,21,1417.092295
9,20,1417.396484
8,21,1417.699032
9,20,1417.996874
9,20,1418.292223
9,20,1418.589074
9,20,1418.886832
7,22,1419.183776
9,20,1419.485465
9,20,1419.784339
9,20,1420.082497
9,20,1420.380074
9,20,1420.678344
9,20,1420.976222
9,20,1421.272699
9,20,1421.572137
9,20,1421.8743
7,22,1422.183492
9,20,1422.48431
7,20,1422.783641
9,20,1423.080515
9,20,1423.379196
7,20,1423.655186
8,21,1423.953429
8,21,1424.25105
9,20,1424.547907
5,18,1424.793604
9,20,1425.090013
8,21,1425.388008
8,21,1425.685192
9,20,1425.983047
9,20,1426.280448
9,20,1426.580333
9,20,1426.888531
9,20,1427.188726
9,20,1427.485981
8,21,1427.785032
7,20,1428.061356
8,21,1428.360329
9,20,1428.657077
9,20,1428.954703
9,20,1429.251306
9,20,1429.549174
9,20,1429.846027
8,21,1430.146154
8,21,1430.447188
9,20,1430.743265
8,21,1431.03948
9,20,1431.336693
7,22,1431.63676
8,19,1431.910748
9,20,1432.207257
8,21,1432.502905
8,21,1432.807582
9,20,1433.104001
8,19,1433.373385
9,20,1433.668872
9,20,1433.963556
9,20,1434.266021
9,20,1434.564462
9,20,1434.861851
9,20,1435.158575
8,21,1435.461173
9,20,1435.75942
9,20,1436.055093
9,20,1436.351349
7,22,1436.652841
9,20,1436.949706
8,21,1437.249112
8,21,1437.548398
8,21,1437.85169
7,22,1438.151353
9,20,1438.44773
8,21,1438.744409
9,20,1439.041831
8,21,1439.338262
8,19,1439.613253
9,20,1439.912079
9,20,1440.208489
0,11,1440.356673
9,20,1440.653733
9,20,1440.950366
9,20,1441.247549
8,21,1441.575029
4,21,1441.845025
9,20,1442.143079
8,21,1442.446847
9,20,1442.746772
8,21,1443.042552
2,13,1443.223076
8,21,1443.519363
6,21,1443.817205
8,21,1444.114968
9,20,1444.412039
9,20,1444.707847
9,20,1445.003582
8,19,1445.280974
9,20,1445.579296
4,17,1445.810913
7,22,1446.107191
6,17,1446.34676
9,20,1446.64493
8,21,1446.945764
9,20,1447.241486
9,20,1447.540614
8,21,1447.842943
7,22,1448.146433
9,20,1448.446105
9,20,1448.751659
9,20,1449.05058
-8,3,1449.092855
8,21,1449.391287
9,20,1449.687514
9,20,1449.983821
9,20,1450.280689
9,20,1450.575966
8,21,1450.881578
9,20,1451.177995
7,20,1451.461008
7,22,1451.766393
8,21,1452.083468
6,23,1452.382208
7,22,1452.691106
8,21,1452.992298
9,20,1453.293829
8,21,1453.590339
9,20,1453.8876
8,21,1454.192507
9,20,1454.488639
9,20,1454.785533
9,20,1455.081598
9,20,1455.378418
9,20,1455.674029
