#{"t_start": 1589046328.0579042, "env_id": null}
r,l,t
3,20,781.581592
5,16,781.789399
5,16,781.998929
6,17,782.22203
6,17,782.445367
1,18,782.635964
0,17,782.832597
5,20,783.083884
3,16,783.279475
3,18,783.487842
5,18,783.718843
4,17,783.942544
5,18,784.167334
4,17,784.373381
5,18,784.600315
5,16,784.810006
5,18,785.042305
3,18,785.250275
5,18,785.480035
5,18,785.706448
6,19,785.946548
5,16,786.153291
1,14,786.315407
5,18,786.54368
2,17,786.734399
4,21,786.980571
6,17,787.208065
3,18,787.435186
3,20,787.66639
1,22,787.901869
2,21,788.128326
3,18,788.34316
5,18,788.564494
2,19,788.774629
0,13,788.921887
3,18,789.12549
4,21,789.370332
5,18,789.593983
5,16,789.813294
2,19,790.036344
0,21,790.246814
1,16,790.43945
6,19,790.686134
4,17,790.894234
6,19,791.132672
-7,28,791.354759
3,18,791.570602
5,16,791.779981
4,15,791.975935
5,18,792.200235
5,16,792.408141
4,17,792.61095
5,20,792.854555
3,20,793.0763
5,16,793.288047
4,19,793.512309
3,20,793.734113
5,16,793.953142
5,20,794.194827
3,16,794.390192
3,20,794.613006
1,22,794.83915
2,15,795.013758
5,18,795.24277
3,16,795.431771
5,18,795.659758
5,20,795.917979
5,18,796.153862
5,18,796.382519
2,21,796.606526
5,18,796.832021
5,18,797.058807
5,20,797.301866
0,23,797.546375
5,20,797.80078
5,16,798.036772
6,17,798.273757
-1,26,798.531514
6,17,798.754236
5,18,798.978776
3,22,799.237957
7,18,799.488059
4,17,799.698217
4,21,799.942971
4,19,800.171816
3,18,800.381119
4,15,800.572383
5,18,800.800187
5,16,801.003697
4,19,801.228555
7,18,801.473005
4,19,801.700742
3,20,801.94059
3,20,802.170635
5,18,802.395998
5,20,802.642923
5,18,802.865573
6,17,803.087791
5,18,803.310912
6,17,803.529629
6,17,803.755767
4,19,803.979712
6,19,804.2223
4,19,804.445185
0,23,804.671756
5,18,804.894306
4,21,805.142488
6,17,805.369543
5,18,805.594853
3,16,805.787273
5,18,806.012109
4,19,806.236247
5,18,806.461994
2,23,806.718045
4,17,806.92558
6,17,807.153692
1,12,807.306164
6,17,807.527799
4,19,807.775617
4,21,808.05308
6,17,808.281447
4,19,808.50295
5,20,808.748849
5,18,808.978729
6,17,809.212512
5,20,809.475713
2,19,809.705059
6,19,809.946001
6,17,810.171948
-3,28,810.433492
3,20,810.669318
3,20,810.901306
5,18,811.122819
3,20,811.350315
4,19,811.577368
4,17,811.799068
5,18,812.033787
5,20,812.273514
6,19,812.527203
0,13,812.689454
7,18,812.930946
5,16,813.143374
4,15,813.35149
6,19,813.598986
4,19,813.821029
7,18,814.065481
4,19,814.313259
5,18,814.535618
4,21,814.782619
5,18,815.016594
5,16,815.23841
3,20,815.463801
3,20,815.6894
4,19,815.927632
2,15,816.12543
4,15,816.316929
4,17,816.527049
6,17,816.764359
4,19,816.997166
5,16,817.217365
5,16,817.429747
4,17,817.641074
7,18,817.886275
3,18,818.095257
5,16,818.303048
1,14,818.468314
1,22,818.69447
6,19,818.934225
2,21,819.172375
5,16,819.387023
1,24,819.631447
4,15,819.821552
6,17,820.055667
3,20,820.283121
5,18,820.518088
5,16,820.731902
1,20,820.951187
2,19,821.171062
3,20,821.393794
3,20,821.616117
5,18,821.852572
4,21,822.091109
6,19,822.328908
6,17,822.550114
5,20,822.791737
6,17,823.02019
5,18,823.24212
5,18,823.467225
6,19,823.707217
4,19,823.938088
3,20,824.168125
4,19,824.393935
3,22,824.636627
7,18,824.877717
4,17,825.085862
-1,22,825.312392
5,18,825.542354
6,17,825.766551
4,15,825.957654
5,18,826.197515
5,18,826.423594
4,21,826.672787
3,20,826.903045
3,20,827.130054
7,18,827.372425
3,20,827.595174
5,18,827.817727
3,18,828.040566
2,13,828.205378
5,16,828.425027
5,16,828.632344
5,18,828.860813
5,16,829.073204
4,19,829.303396
5,20,829.55277
4,17,829.767069
5,18,829.994507
4,19,830.221577
3,20,830.446489
7,18,830.684578
5,18,830.910531
3,14,831.084918
1,22,831.3114
3,22,831.562557
4,19,831.790661
4,15,831.994338
6,17,832.222903
5,20,832.46484
3,18,832.676223
-1,12,832.810089
6,17,833.035267
3,20,833.276751
6,21,833.547638
5,18,833.775547
4,17,833.984529
4,17,834.196043
6,17,834.420598
3,22,834.667553
6,19,834.907123
6,17,835.134498
1,16,835.320373
6,19,835.566147
4,21,835.884129
5,18,836.175469
5,18,836.409257
6,17,836.644348
5,16,836.862931
4,19,837.109094
5,18,837.354461
5,20,837.634474
3,18,837.886206
5,20,838.161528
6,17,838.419386
5,18,838.675208
6,17,838.93248
4,19,839.177744
5,18,839.441055
6,17,839.682395
3,18,839.906758
4,17,840.178915
4,17,840.407269
3,18,840.629917
6,17,840.86894
5,18,841.090734
7,18,841.344744
4,19,841.572918
4,17,841.791398
3,22,842.033067
2,19,842.261164
5,16,842.470081
6,19,842.71761
6,17,842.944717
4,19,843.167049
5,18,843.396137
3,16,843.598705
6,19,843.842894
6,19,844.096581
4,15,844.289653
6,19,844.528662
6,19,844.769128
2,21,845.024001
5,18,845.262
1,26,845.535129
6,17,845.777767
7,18,846.018985
3,20,846.246172
5,18,846.475108
4,21,846.713538
7,18,846.958793
3,18,847.168839
7,18,847.41003
5,20,847.649756
4,19,847.869574
6,17,848.088887
7,18,848.332998
4,21,848.590629
3,22,848.844455
2,15,849.019466
7,18,849.262675
6,17,849.501135
5,20,849.747352
6,19,849.992328
4,19,850.219938
4,17,850.432913
5,18,850.675037
4,19,850.907599
5,18,851.145973
6,19,851.396079
3,20,851.619371
0,25,851.874257
5,18,852.1119
6,17,852.340411
3,22,852.578056
7,18,852.830264
4,21,853.077816
5,18,853.335951
5,20,853.62894
5,16,853.846366
2,15,854.026908
3,22,854.287905
4,19,854.522566
5,16,854.806734
3,20,855.044535
4,17,855.260821
2,23,855.508558
4,22,855.760291
6,19,856.004297
2,23,856.246419
5,16,856.454878
1,18,856.689259
5,20,856.930041
2,21,857.151569
7,18,857.394664
2,19,857.606243
5,16,857.843512
6,17,858.085637
2,23,858.339297
-1,10,858.45719
6,19,858.705225
7,18,858.945114
6,17,859.178854
3,20,859.42023
4,19,859.653182
1,22,859.903488
6,17,860.127536
5,18,860.353111
5,18,860.580935
6,19,860.823411
4,19,861.061689
2,23,861.325454
5,16,861.548951
5,20,861.799554
4,21,862.052262
6,19,862.301914
1,22,862.546935
4,23,862.812863
2,23,863.055982
4,17,863.26709
5,20,863.512192
5,20,863.755767
1,22,863.987457
4,19,864.20971
3,18,864.450005
0,25,864.69595
5,18,864.922371
6,19,865.161923
6,19,865.403201
4,19,865.624156
5,18,865.844506
6,19,866.081405
4,19,866.307153
3,22,866.55532
7,18,866.796148
6,19,867.036013
7,18,867.275308
6,17,867.502475
6,19,867.741864
5,20,867.984622
6,17,868.213009
6,19,868.450781
5,20,868.756664
5,16,868.965524
4,19,869.194467
5,16,869.405995
3,20,869.628036
5,16,869.829175
1,24,870.075262
7,20,870.331442
6,19,870.57837
4,19,870.800248
4,21,871.041727
3,16,871.234744
4,15,871.431982
5,20,871.673833
3,20,871.902121
4,17,872.118608
6,19,872.360516
5,18,872.58886
6,19,872.824447
4,19,873.050267
5,18,873.278768
6,19,873.514752
6,17,873.738048
4,21,873.979713
7,18,874.219126
3,14,874.393166
3,14,874.565299
2,21,874.792531
3,18,874.994319
6,19,875.230403
2,23,875.481228
6,17,875.71021
6,17,875.93974
3,20,876.164963
5,20,876.411801
6,19,876.665656
5,16,876.878701
7,18,877.127413
5,20,877.373674
6,19,877.6228
5,20,877.86584
7,18,878.115477
6,17,878.33948
2,19,878.549121
6,17,878.784393
5,20,879.025143
6,17,879.248967
6,17,879.479409
6,19,879.725069
7,18,879.966116
5,18,880.191891
4,15,880.396603
1,24,880.650079
5,18,880.872491
5,20,881.115658
5,20,881.353325
4,21,881.596499
7,18,881.836647
5,18,882.064974
5,20,882.309441
2,13,882.468231
3,22,882.714642
5,20,882.968856
6,19,883.214243
5,20,883.45325
6,19,883.694863
7,18,883.933616
7,18,884.179161
6,19,884.43899
6,19,884.695732
6,19,884.949206
2,17,885.138169
4,19,885.363507
6,17,885.589392
7,18,885.829484
8,19,886.090058
6,19,886.331238
7,18,886.571506
5,20,886.809226
5,20,887.054411
3,18,887.28212
-2,27,887.535455
3,22,887.782621
5,16,887.988137
4,21,888.247764
4,21,888.487325
4,21,888.736466
4,19,888.957426
4,19,889.19239
4,19,889.423619
4,15,889.618894
5,18,889.843352
4,21,890.101627
6,19,890.345297
5,16,890.562951
5,18,890.7968
5,20,891.049159
3,16,891.247137
5,16,891.458415
5,20,891.709403
6,19,891.96557
2,23,892.20916
3,22,892.461109
5,20,892.713338
3,16,892.910927
5,20,893.153203
5,20,893.397343
5,20,893.646881
6,19,893.890805
5,20,894.136399
7,18,894.383233
4,15,894.574162
4,21,894.82309
5,20,895.089376
5,20,895.348553
4,17,895.574066
5,20,895.819822
3,20,896.05338
6,19,896.298674
5,16,896.510354
7,18,896.748389
6,19,896.990934
7,18,897.258482
4,19,897.490044
6,19,897.73354
6,19,898.020295
5,20,898.282556
5,18,898.513003
4,15,898.734064
5,20,898.979056
4,17,899.192857
4,21,899.436876
5,18,899.671726
7,18,899.919303
3,16,900.111633
3,18,900.322633
7,20,900.575349
4,17,900.796489
5,18,901.01871
1,24,901.260427
6,19,901.498156
6,19,901.74732
1,22,901.975064
6,17,902.194565
4,17,902.399193
6,19,902.637942
5,20,902.876058
6,19,903.113406
3,18,903.321503
5,16,903.527962
4,19,903.751234
5,20,904.002698
6,17,904.224914
3,14,904.408853
6,19,904.657531
5,16,904.872571
7,18,905.113634
7,18,905.356313
5,20,905.59595
6,19,905.849432
-1,14,906.002882
7,18,906.246429
7,18,906.486665
6,19,906.732707
4,21,906.976181
6,17,907.197899
0,11,907.332513
5,22,907.594115
6,17,907.825378
5,18,908.063387
6,19,908.310365
4,19,908.538028
7,18,908.782441
6,19,909.036422
4,17,909.250373
4,21,909.495219
5,20,909.739327
1,18,909.93608
4,21,910.183368
6,19,910.424762
7,18,910.665569
6,17,910.894999
5,18,911.135287
7,18,911.380839
0,25,911.657932
4,17,911.892477
5,20,912.138987
3,22,912.414207
5,20,912.659093
7,18,912.902374
5,20,913.180757
7,18,913.440336
7,18,913.685953
5,20,913.968102
3,14,914.156738
3,22,914.41646
4,19,914.653347
5,20,914.92421
7,20,915.210307
6,19,915.4536
6,19,915.694106
4,21,915.951196
6,17,916.174122
6,19,916.415766
3,22,916.675504
2,15,916.868817
7,18,917.114278
5,20,917.362966
3,22,917.64896
3,16,917.841672
6,19,918.08673
6,17,918.305928
6,17,918.536311
3,16,918.744291
6,19,918.981601
6,19,919.22596
7,18,919.470818
7,18,919.70919
6,19,919.946618
5,20,920.183789
5,20,920.427214
5,20,920.676087
6,19,920.937457
3,20,921.168191
6,19,921.411549
6,19,921.656508
0,17,921.850474
2,21,922.076268
3,16,922.267453
6,17,922.490217
5,22,922.766384
7,18,923.006938
4,21,923.250436
2,23,923.49521
5,20,923.737552
6,19,923.974652
0,17,924.153381
2,23,924.395096
4,21,924.640018
4,21,924.881637
6,19,925.122269
4,15,925.314629
6,17,925.542176
7,18,925.783566
4,17,925.998787
1,24,926.250212
5,20,926.51692
3,22,926.764035
6,19,927.009192
3,22,927.253222
6,19,927.497574
5,18,927.722512
0,23,927.954254
6,17,928.183868
2,15,928.364398
7,18,928.606865
5,20,928.860872
6,19,929.104802
4,19,929.329817
3,22,929.575517
2,17,929.77168
6,19,930.013092
3,20,930.243109
6,19,930.485646
6,17,930.708894
6,17,930.934955
6,19,931.174521
6,17,931.396343
4,19,931.638164
4,19,931.864634
5,18,932.088742
3,22,932.341568
6,17,932.564188
5,18,932.790857
6,19,933.055809
5,18,933.279547
7,18,933.520915
6,17,933.741957
6,17,933.969501
5,20,934.212403
7,18,934.451793
5,20,934.702937
7,18,934.943799
7,18,935.180748
4,21,935.422524
2,13,935.587619
5,18,935.814085
4,21,936.056283
6,17,936.277756
5,18,936.503586
7,18,936.747819
4,21,936.988933
6,19,937.229645
5,18,937.452241
3,16,937.643182
6,19,937.881233
4,21,938.135659
6,19,938.376076
5,18,938.595949
3,18,938.803308
6,17,939.028712
6,19,939.269607
3,22,939.519794
7,18,939.757434
3,22,939.998432
4,15,940.199752
7,18,940.438318
5,16,940.642328
5,18,940.864054
7,18,941.098894
6,19,941.34444
6,19,941.582702
2,15,941.758
7,18,941.993805
6,17,942.219832
5,20,942.461838
1,24,942.706701
7,18,942.94542
7,18,943.186762
5,20,943.422893
5,20,943.664087
6,17,943.882282
6,19,944.121129
7,18,944.358282
6,19,944.598113
-1,26,944.854646
6,19,945.094278
6,19,945.334669
5,20,945.582569
6,19,945.823168
4,21,946.075912
5,20,946.323077
3,20,946.555033
5,18,946.782148
6,17,947.003322
5,20,947.261304
4,15,947.458621
6,19,947.698644
5,20,947.946392
7,18,948.190619
5,18,948.413908
2,19,948.637694
4,21,948.89571
6,17,949.131025
5,20,949.386106
5,16,949.602098
7,18,949.844225
5,16,950.054793
5,16,950.258971
7,18,950.504266
6,17,950.731708
0,25,950.976541
7,18,951.213788
5,20,951.45967
5,20,951.70238
5,16,951.920398
6,17,952.144305
5,18,952.373436
-1,10,952.491525
5,16,952.705758
2,23,952.949604
5,20,953.194613
7,18,953.436193
6,17,953.673523
6,19,953.918089
6,19,954.163334
5,18,954.390286
4,21,954.633423
7,18,954.877607
7,18,955.118804
6,17,955.352524
7,18,955.593252
7,18,955.835072
6,19,956.075361
7,18,956.316779
6,19,956.558099
7,18,956.801433
5,18,957.040662
6,21,957.298312
5,20,957.543619
6,19,957.786492
7,18,958.029968
7,18,958.283864
3,22,958.535375
1,12,958.68341
6,19,958.933002
7,18,959.169352
7,18,959.414255
5,20,959.655302
7,18,959.897703
5,20,960.138172
7,18,960.377598
3,20,960.601716
6,17,960.829106
0,11,960.962453
4,19,961.184749
5,20,961.427699
5,20,961.669649
6,19,961.910064
5,18,962.130131
5,20,962.366453
2,23,962.613229
4,15,962.809714
5,20,963.051542
5,18,963.272693
2,21,963.522443
5,20,963.765763
7,18,964.011257
7,18,964.250865
6,17,964.488101
6,19,964.740664
4,21,964.998683
5,18,965.248905
1,18,965.452904
6,19,965.794823
2,17,965.992305
4,21,966.245037
4,19,966.50333
6,19,966.749153
4,21,966.992416
6,19,967.231229
5,16,967.436274
6,17,967.662588
-1,26,967.909364
5,20,968.149231
4,21,968.392921
5,16,968.603486
6,19,968.84119
6,17,969.071948
5,16,969.285936
7,18,969.524003
7,18,969.765234
4,23,970.033917
4,21,970.277202
6,19,970.518253
6,17,970.74576
4,17,970.968765
5,20,971.212063
6,19,971.452775
7,18,971.697981
7,18,971.945177
6,19,972.184361
7,18,972.429753
7,18,972.670986
7,18,972.912136
6,19,973.149687
6,19,973.389346
7,18,973.626891
4,21,973.869632
5,16,974.07574
6,19,974.313883
6,19,974.556258
5,16,974.764973
7,18,975.005809
6,17,975.251102
5,20,975.489801
5,20,975.729989
7,18,975.97147
5,20,976.210568
3,14,976.387941
6,19,976.643774
7,18,976.883722
5,22,977.145589
6,19,977.400637
3,16,977.611814
7,18,977.873697
7,18,978.112467
4,21,978.360156
6,19,978.597022
7,18,978.832988
6,19,979.071428
6,19,979.310171
7,18,979.550476
6,19,979.795864
4,21,980.044732
4,15,980.24167
2,23,980.487029
6,19,980.742871
7,18,980.982312
5,20,981.224188
7,18,981.466964
4,21,981.718633
5,20,981.96768
5,20,982.220451
5,18,982.459512
6,19,982.915626
6,19,983.483868
7,18,983.811753
7,18,984.112635
5,18,984.382723
2,23,984.719839
6,19,985.008783
2,23,985.293205
5,20,985.572568
7,18,985.841898
4,17,986.074825
6,17,986.366278
4,21,986.639221
7,18,986.880823
7,18,987.118013
5,20,987.376047
5,20,987.629087
6,19,987.87462
4,21,988.117355
6,19,988.358142
7,18,988.598334
6,19,988.849022
7,18,989.095492
6,19,989.334779
5,20,989.577239
5,20,989.818073
6,17,990.04406
6,19,990.285107
7,18,990.5244
6,19,990.764582
7,18,991.017387
0,25,991.276039
5,20,991.515436
5,20,991.756401
3,22,992.000199
5,20,992.255176
6,19,992.494505
4,21,992.737201
7,18,992.97908
2,21,993.202639
5,20,993.443889
6,19,993.685707
6,19,993.925833
6,19,994.164382
5,20,994.405271
6,17,994.625326
6,19,994.864517
5,20,995.103503
6,19,995.345538
7,18,995.58195
6,19,995.821408
5,20,996.064343
6,19,996.301224
6,19,996.539191
6,19,996.778651
7,18,997.019289
7,18,997.272922
6,19,997.51183
2,19,997.730031
5,18,997.984245
4,15,998.173463
1,12,998.322291
3,18,998.532976
7,18,998.772392
7,18,999.015535
4,19,999.242075
7,18,999.482913
4,21,999.729134
6,21,1000.00285
4,17,1000.21615
7,18,1000.455962
6,19,1000.694833
4,15,1000.884473
7,18,1001.118793
3,16,1001.326499
5,20,1001.566322
4,19,1001.814796
5,18,1002.038783
7,18,1002.279153
2,17,1002.468552
7,18,1002.71039
6,19,1002.952582
5,18,1003.174934
7,18,1003.410545
6,19,1003.656991
5,18,1003.880338
6,19,1004.120959
6,19,1004.361066
6,19,1004.598002
7,18,1004.840282
5,20,1005.079367
7,18,1005.319317
6,19,1005.560257
3,18,1005.768713
7,18,1006.006377
5,20,1006.244941
6,19,1006.490442
2,23,1006.736195
5,20,1006.976349
6,19,1007.216012
7,18,1007.454275
7,18,1007.709636
7,18,1007.947223
7,18,1008.1866
4,19,1008.410015
6,21,1008.682835
5,20,1008.922036
5,20,1009.160613
3,22,1009.404407
7,18,1009.643867
6,19,1009.893412
5,18,1010.114479
6,19,1010.357161
6,19,1010.594676
7,20,1010.855392
7,18,1011.095377
4,19,1011.317179
5,20,1011.558737
5,20,1011.818669
6,17,1012.041179
4,17,1012.252303
5,20,1012.491686
2,23,1012.734062
7,18,1012.9748
1,24,1013.225373
7,18,1013.464636
5,20,1013.704249
7,18,1013.941717
5,20,1014.181178
7,18,1014.421845
4,19,1014.643938
5,20,1014.904685
6,19,1015.161837
5,20,1015.410612
6,19,1015.668458
7,18,1015.912787
6,19,1016.180924
7,18,1016.420367
6,17,1016.640792
7,18,1016.880922
7,18,1017.118188
6,19,1017.362377
7,18,1017.599306
5,20,1017.842468
5,20,1018.084401
5,20,1018.323979
5,20,1018.571733
7,18,1018.814687
3,22,1019.055333
6,19,1019.297198
7,18,1019.5378
7,18,1019.775409
7,18,1020.015949
6,19,1020.257858
7,18,1020.495171
6,19,1020.733914
7,18,1020.972122
7,18,1021.209344
6,19,1021.451152
3,18,1021.660511
7,18,1021.902843
7,18,1022.141165
5,20,1022.381968
4,19,1022.620416
5,18,1022.846668
6,19,1023.086796
6,19,1023.333067
5,20,1023.573655
7,18,1023.814773
7,18,1024.054369
7,18,1024.291828
6,17,1024.515363
6,19,1024.756646
7,18,1024.995841
1,24,1025.244991
4,19,1025.468307
6,19,1025.709642
6,17,1025.93559
6,17,1026.157702
5,18,1026.382569
7,18,1026.623452
7,18,1026.867776
3,22,1027.117104
6,19,1027.363993
6,17,1027.593573
4,19,1027.833017
5,20,1028.079418
4,19,1028.311042
5,20,1028.555849
6,19,1028.81962
7,18,1029.057545
5,20,1029.297374
6,19,1029.537312
5,20,1029.778406
7,18,1030.02182
7,18,1030.266983
7,18,1030.510352
7,18,1030.748661
7,18,1030.997943
5,20,1031.23974
7,18,1031.478456
6,19,1031.724048
5,20,1031.988572
7,18,1032.252335
5,20,1032.502338
6,19,1032.746192
6,19,1033.010489
5,20,1033.252217
5,18,1033.493043
7,18,1033.739955
7,18,1033.979096
6,19,1034.224756
6,19,1034.48328
6,19,1034.734966
4,15,1034.924879
6,19,1035.166234
3,22,1035.430659
3,16,1035.651483
6,19,1035.915468
6,19,1036.163324
7,18,1036.404179
6,17,1036.6464
7,18,1036.909039
6,19,1037.16059
6,19,1037.416366
6,19,1037.690045
7,18,1037.947503
3,18,1038.185812
4,19,1038.447158
3,18,1038.675997
7,18,1038.917436
5,20,1039.172899
5,20,1039.442149
6,19,1039.685025
6,19,1039.923948
7,18,1040.159847
7,18,1040.397606
5,20,1040.642603
6,19,1040.884601
4,17,1041.088696
6,19,1041.327431
7,18,1041.560839
5,20,1041.801801
7,18,1042.048824
6,19,1042.28648
7,18,1042.523696
7,18,1042.761822
7,18,1043.000078
7,18,1043.236411
7,18,1043.47509
4,17,1043.680047
6,19,1043.919189
6,19,1044.156895
4,21,1044.395157
6,19,1044.633608
5,18,1044.856646
7,18,1045.101381
5,20,1045.349911
4,21,1045.600435
4,17,1045.822993
7,18,1046.085107
7,18,1046.347286
7,18,1046.597674
4,21,1046.850269
5,20,1047.093121
6,19,1047.335441
7,18,1047.580414
7,18,1047.825071
7,18,1048.069354
1,14,1048.229423
7,18,1048.479682
6,19,1048.720603
7,18,1048.972427
6,19,1049.215038
7,18,1049.460461
6,19,1049.71119
7,18,1049.95067
2,23,1050.19198
7,18,1050.437102
6,19,1050.674359
6,19,1050.914881
7,18,1051.165637
5,20,1051.432207
5,16,1051.656496
6,21,1051.956279
5,20,1052.212982
7,18,1052.473142
6,19,1052.723837
6,19,1052.990486
7,18,1053.241442
6,19,1053.490532
7,18,1053.743981
7,18,1053.98442
4,19,1054.210203
7,18,1054.448343
6,19,1054.686448
6,19,1054.929634
7,18,1055.184766
5,20,1055.44315
5,20,1055.715434
2,19,1055.923709
6,19,1056.16963
4,21,1056.423562
7,18,1056.665397
7,18,1056.906691
5,20,1057.148969
7,20,1057.411543
6,19,1057.656094
6,19,1057.896561
7,18,1058.137493
7,18,1058.377677
6,17,1058.597916
6,17,1058.819795
7,18,1059.057732
7,18,1059.297715
5,18,1059.529031
0,13,1059.673079
7,18,1059.91432
7,18,1060.152579
2,13,1060.30984
4,21,1060.551741
6,19,1060.792843
6,19,1061.039873
7,20,1061.301635
7,18,1061.548206
7,18,1061.787702
7,18,1062.035529
7,18,1062.276313
6,19,1062.518257
6,19,1062.756913
7,18,1062.998011
3,14,1063.171103
6,19,1063.416576
6,17,1063.6441
5,20,1063.888269
6,19,1064.131339
6,19,1064.377265
7,18,1064.621937
6,19,1064.866852
7,18,1065.113839
6,19,1065.364952
7,18,1065.609403
3,22,1065.857153
7,18,1066.102927
7,18,1066.353285
5,18,1066.582454
7,18,1066.920426
7,18,1067.177992
6,17,1067.414074
7,20,1067.70064
7,20,1067.969641
7,18,1068.230236
5,20,1068.482569
7,18,1068.725139
5,20,1068.967195
4,15,1069.168219
2,23,1069.423705
5,20,1069.672434
6,19,1069.922259
5,20,1070.168085
5,20,1070.422543
6,19,1070.678035
5,20,1070.928477
7,18,1071.18722
7,18,1071.425922
6,19,1071.667599
4,17,1071.878742
7,18,1072.125306
7,18,1072.365439
7,18,1072.60596
3,18,1072.818106
7,18,1073.056439
7,18,1073.301155
7,18,1073.542293
6,19,1073.784806
7,18,1074.057892
7,18,1074.30452
7,18,1074.547051
