#{"t_start": 1589060272.3949819, "env_id": null}
r,l,t
-19,28,4447.05191
-17,4,4447.100325
-13,24,4449.056088
-8,17,4450.923088
-13,22,4452.833044
-9,14,4454.765786
-10,19,4456.712934
-16,27,4458.707492
-9,20,4460.60251
-12,17,4462.551398
-13,18,4464.500085
-13,20,4466.405809
-10,19,4468.327705
-12,13,4470.207151
-7,18,4472.166321
-13,8,4472.252998
-11,20,4474.270023
-13,24,4476.215309
-8,19,4478.162039
-10,15,4480.039886
-8,17,4481.930041
-13,10,4482.033094
-8,17,4484.017793
-19,34,4487.741473
-15,18,4489.601357
-7,20,4491.579711
-12,17,4493.500355
-12,19,4493.672888
-11,14,4495.587774
-14,25,4497.53135
-8,15,4499.500366
-13,20,4501.372209
-16,21,4503.280029
-9,26,4506.921957
-9,18,4507.102477
-11,20,4509.053241
-16,17,4510.913921
-11,16,4512.877476
-10,19,4514.845219
-8,19,4516.777726
-11,16,4518.701221
-12,15,4520.56198
-8,17,4520.746958
-14,23,4524.337028
-10,13,4524.483886
-12,13,4526.30479
-10,13,4526.448035
-8,17,4528.345954
-7,18,4530.296992
-11,16,4532.130872
-6,17,4534.024777
-13,18,4535.921853
-12,15,4537.82715
-12,19,4538.003439
-8,13,4539.90792
-9,16,4541.860452
-10,19,4543.73709
-10,15,4545.641892
-11,18,4547.571328
-11,20,4549.472897
-13,20,4551.433646
-9,18,4551.614873
-13,14,4553.471849
-9,12,4555.317626
-10,15,4555.47607
-9,16,4557.394133
-11,12,4559.249357
-10,17,4561.090586
-16,25,4563.005094
-12,19,4564.921062
-9,16,4566.91345
-9,24,4568.797505
-10,17,4570.786195
-9,16,4572.772088
-7,18,4572.964493
-12,23,4576.641346
-8,17,4576.831763
-12,17,4578.746208
-14,25,4582.476408
-13,18,4582.638701
-10,19,4584.516332
-13,12,4586.396581
-14,19,4588.287433
-8,15,4590.18094
-13,24,4592.27958
-16,29,4594.397223
-14,27,4598.24117
-10,15,4598.393333
-8,17,4600.327682
-14,19,4602.247407
-8,15,4604.129973
-14,15,4606.038579
-13,18,4608.035595
-11,22,4610.033029
-14,17,4612.004181
-6,17,4612.202137
-9,18,4614.148794
-11,10,4615.979774
-14,25,4617.95684
-8,17,4619.945985
-9,16,4621.838477
-10,15,4623.708261
-13,8,4623.796182
-13,16,4625.634895
-7,18,4627.555015
-11,10,4627.667145
-10,19,4629.61895
-9,18,4631.527263
-10,19,4633.504015
-11,14,4635.432916
-9,14,4635.579764
-11,12,4637.486378
-10,13,4639.402378
-11,18,4639.587243
-10,23,4643.343246
-10,17,4643.518144
-10,13,4645.408197
-10,19,4647.355562
-10,21,4649.241257
-12,15,4651.106855
-17,4,4651.153071
-12,17,4653.020421
-13,22,4654.918578
-9,14,4656.829864
-12,11,4656.949386
-8,17,4658.876183
-9,16,4660.719553
-13,26,4662.763986
-7,16,4664.785708
-9,20,4666.746836
-9,22,4668.655085
-10,15,4670.49032
-7,16,4672.453124
-8,19,4674.407276
-8,15,4674.576465
-14,21,4676.449607
-13,24,4680.195053
-12,17,4680.37593
-10,15,4682.301101
-11,18,4684.237638
-22,35,4687.926118
-14,25,4689.84516
-15,8,4691.656805
-9,18,4691.837528
-9,16,4693.687789
-13,18,4695.657028
-13,12,4697.539739
-14,17,4699.383825
-8,17,4699.562366
-11,24,4703.169896
-12,13,4703.306668
-11,20,4705.252313
-13,22,4707.184939
-11,18,4709.065591
-8,15,4711.026823
-11,20,4712.976777
-10,11,4714.849725
-8,13,4714.999271
-9,12,4716.889522
-13,14,4718.805967
-10,17,4718.971875
-12,21,4720.931271
-10,13,4722.850086
-8,13,4724.783091
-12,19,4726.686892
-7,14,4726.854349
-9,24,4730.542265
-11,22,4732.468687
-10,13,4732.609572
-13,18,4734.51585
-15,22,4736.430388
-8,21,4738.398829
-12,15,4740.258047
-11,20,4742.205549
-11,10,4744.082301
-13,26,4746.002155
-10,19,4748.013618
-13,20,4749.915302
-9,16,4751.807603
-12,21,4753.828549
-11,22,4755.77603
-11,12,4755.911522
-10,21,4757.817317
-7,16,4759.700762
-10,17,4761.659564
-11,22,4763.657241
-11,12,4765.616039
-13,22,4767.527646
-9,16,4769.434791
-9,18,4771.334968
-7,16,4771.532274
-15,26,4775.137339
-9,12,4775.281393
-6,15,4777.102642
-13,24,4779.089795
-13,16,4780.951697
-8,13,4782.809863
-10,11,4782.942551
-10,17,4784.793393
-20,29,4788.4858
-5,16,4788.67728
-9,16,4790.6003
-8,19,4792.569059
-12,9,4794.386989
-6,19,4796.366381
-10,23,4798.263531
-11,20,4800.150876
-10,13,4800.300473
-11,18,4802.213616
-12,15,4804.078357
-9,20,4805.980988
-13,22,4807.871442
-15,24,4809.769856
-9,12,4811.640149
-12,17,4813.568324
-10,19,4815.534098
-10,11,4815.661991
-9,16,4817.592101
-6,17,4819.52448
-13,8,4819.611736
-12,17,4821.451765
-10,23,4823.428161
-9,16,4825.278447
-10,23,4827.227435
-6,17,4829.132324
-17,26,4831.01949
-8,15,4833.002648
-11,24,4834.989385
-11,24,4838.704412
-15,22,4840.647342
-16,31,4842.627519
-15,20,4844.518749
-10,19,4846.428722
-10,17,4848.351003
-8,15,4850.21242
-9,12,4850.346785
-7,16,4852.209492
-12,27,4854.182844
-13,26,4857.927236
-14,23,4859.891833
-6,15,4861.926808
-11,16,4862.086913
-7,18,4863.982482
-8,19,4865.925308
-10,17,4867.855333
-7,14,4869.776209
-12,19,4871.652294
-9,20,4873.565257
-11,14,4875.393677
-11,22,4877.354152
-13,14,4877.493102
-4,17,4879.465717
-7,16,4881.343761
-16,29,4883.23134
-11,16,4885.129994
-9,22,4887.10615
-10,23,4889.070201
-11,26,4892.856725
-9,14,4893.010236
-12,19,4894.927777
-13,16,4896.876976
-8,17,4898.858277
-10,15,4900.758999
-9,20,4902.669716
-25,38,4906.38997
-9,16,4908.287985
-7,16,4908.468888
-10,19,4910.428949
-8,19,4912.325328
-11,16,4914.236878
-6,15,4916.093319
-12,25,4917.981877
-9,20,4919.918399
-10,13,4921.863977
-10,15,4922.016147
-16,17,4923.848325
-8,15,4925.782407
-11,14,4927.676215
-11,20,4929.589517
-11,18,4931.457158
-8,17,4931.641204
-10,19,4933.54478
-9,18,4935.529725
-12,15,4937.451004
-10,17,4939.400409
-8,19,4941.312549
-12,23,4943.21551
-9,24,4945.231832
-11,12,4947.070272
-10,17,4948.94675
-9,18,4950.854732
-10,17,4951.033387
-13,8,4952.828269
-9,12,4952.970595
-8,15,4954.872156
-9,18,4956.81845
-10,19,4958.74021
-9,16,4960.654914
-7,16,4962.527163
-13,20,4964.471653
-8,17,4964.657777
-7,18,4966.561322
-12,15,4968.482779
-7,18,4970.412158
-8,13,4972.306645
-8,17,4974.19504
-9,20,4976.091327
-7,16,4976.268304
-10,25,4979.938442
-9,20,4981.874925
-12,21,4983.853539
-6,19,4985.749125
-11,16,4985.905811
-9,24,4989.586242
-10,11,4989.716441
-14,23,4991.61209
-13,28,4995.413177
-6,17,4997.363539
-8,19,4997.559153
-8,15,4999.513898
-7,16,5001.401544
-9,26,5003.388949
-9,26,5007.085844
-10,11,5007.21182
-6,17,5009.166682
-12,25,5011.106251
-8,19,5013.04506
-10,15,5014.9594
-9,16,5016.803778
-15,28,5018.749273
-9,14,5020.610318
-8,19,5022.56054
-9,20,5024.520975
-9,20,5026.422142
-12,19,5028.32352
-7,14,5028.485445
-9,22,5032.21908
-11,16,5032.375495
-8,17,5034.272078
-10,17,5036.185252
-9,24,5038.186263
-9,16,5040.136564
-11,16,5042.075714
-15,6,5042.146888
-10,13,5043.997861
-14,19,5045.859898
-8,17,5047.769018
-9,18,5049.727644
-10,17,5049.901078
-11,24,5053.712404
-9,18,5053.901988
-7,22,5057.550224
-7,14,5057.716656
-11,20,5059.656482
-11,12,5061.545599
-8,21,5063.544129
-8,13,5065.406923
-7,14,5065.571595
-7,14,5067.498873
-12,13,5069.401824
-16,31,5071.395633
-11,18,5073.310376
-10,19,5075.297258
-10,21,5077.221936
-8,15,5079.185579
-9,16,5081.110185
-11,22,5083.064218
-8,15,5083.229083
-12,19,5085.128262
-10,19,5087.104234
-7,14,5089.10808
-13,26,5091.136334
-10,15,5093.067995
-10,21,5094.987206
-14,23,5096.86057
-10,21,5098.808791
-14,27,5102.534981
-12,21,5104.439591
-9,18,5106.399693
-5,20,5108.406633
-7,16,5108.584856
-18,25,5112.242003
-11,16,5114.23543
-17,24,5116.170786
-3,20,5118.132961
-11,20,5120.085616
-10,11,5120.214861
-10,17,5122.160623
-8,13,5124.090971
-8,23,5126.093072
-6,15,5128.09734
-7,16,5128.301834
-15,10,5130.206939
-10,21,5132.163701
-10,19,5134.138597
-9,18,5136.030237
-12,27,5138.045277
-8,21,5140.028285
-7,14,5141.955982
-8,21,5143.871394
-11,20,5145.777628
-5,18,5147.685154
-7,18,5149.635705
-10,17,5151.580408
-8,17,5153.486604
-6,21,5155.480984
-12,27,5157.439442
-9,24,5159.382822
-9,12,5161.5037
-7,20,5163.593612
-9,20,5165.495558
-6,17,5167.359695
-7,16,5167.556192
-10,17,5169.489451
-8,15,5171.408885
-8,17,5173.281741
-6,17,5175.269501
-10,19,5177.134368
-12,15,5177.285935
-9,20,5179.202717
-8,13,5181.113645
-6,17,5183.077306
-12,21,5184.935839
-6,21,5186.964664
-8,15,5188.882419
-7,22,5190.834294
-10,23,5192.773269
-7,14,5194.724422
-15,8,5194.80363
-10,17,5196.79722
-7,20,5198.800662
-13,10,5198.912645
-12,25,5202.638555
-8,21,5204.549647
-10,21,5206.532737
-9,20,5208.525747
-13,28,5210.439953
-8,17,5212.410882
-10,15,5214.317978
-4,17,5216.269775
-4,19,5218.233186
-7,16,5218.420968
-5,18,5220.369969
-8,13,5222.237106
-8,25,5224.267248
-12,23,5226.165308
-7,20,5228.042894
-9,20,5229.944477
-9,18,5231.930328
-10,21,5233.847808
-10,19,5235.777896
-7,24,5237.774597
-12,25,5241.428496
-9,16,5241.59249
-8,23,5245.34499
-16,29,5247.290775
-16,33,5250.964047
-8,21,5252.87828
-9,24,5254.86562
-10,17,5256.805262
-7,18,5258.795733
-4,19,5260.784416
-13,30,5262.754638
-13,28,5266.43966
-7,18,5266.645969
-7,18,5268.538195
-8,15,5270.411116
-14,7,5270.496758
-7,18,5272.401635
-9,16,5274.310464
-12,23,5276.307801
-10,25,5280.09285
-16,31,5282.204642
-7,20,5284.246887
-11,16,5286.354818
-7,16,5288.382048
-7,16,5290.324343
-12,19,5290.531881
-15,24,5294.406111
-7,24,5296.482708
-10,21,5298.527425
-18,31,5300.581597
-12,9,5302.52918
-7,20,5304.431723
-9,18,5306.313546
-10,13,5306.458952
-8,13,5308.348917
-11,20,5310.32026
-10,11,5312.185543
-6,15,5312.375855
-5,20,5314.325442
-14,23,5318.003085
-8,25,5320.050328
-10,23,5322.079912
-8,13,5323.972009
-7,18,5325.882213
-10,23,5327.828517
-10,25,5329.849297
-5,20,5331.810905
-7,22,5333.764178
-7,20,5335.802155
-6,19,5337.690857
-8,13,5339.612368
-10,21,5341.574875
-5,16,5341.776102
-11,24,5345.558188
-7,18,5347.541945
-7,18,5347.740311
-10,19,5349.698172
-9,22,5353.462705
-6,19,5353.703656
-13,26,5357.437388
-11,18,5359.32487
-6,19,5361.321902
-9,26,5363.452116
-6,17,5365.418421
-26,37,5369.190614
-6,19,5371.139745
-7,20,5373.054891
-8,13,5373.207817
-8,17,5375.109106
-9,16,5377.072431
-9,12,5377.212105
-14,33,5380.89166
-7,14,5382.780299
-6,21,5384.792997
-7,20,5386.760634
-7,22,5388.765253
-10,23,5390.728948
-7,18,5392.750158
-7,20,5394.734927
-5,20,5396.680945
-9,12,5398.601683
-6,15,5398.786399
-8,17,5400.647324
-7,20,5402.596993
-5,18,5404.598573
-8,21,5406.511499
-10,19,5408.457863
-11,24,5410.401232
-11,28,5414.232543
-9,22,5416.198163
-6,17,5418.120257
-3,20,5420.077902
-7,20,5422.113175
-15,26,5424.100782
-7,24,5426.095671
-11,10,5428.026518
-12,25,5429.93727
-11,26,5431.880948
-9,16,5433.806107
-10,17,5435.764235
-8,23,5437.759348
-7,16,5439.700732
-10,19,5441.577716
-9,18,5443.534814
-10,17,5445.519703
-8,19,5445.721123
-10,19,5447.689305
-7,22,5451.453595
-9,18,5451.658218
-5,20,5453.622698
-9,22,5457.308747
-7,18,5457.507312
-7,20,5459.44391
-10,17,5461.413484
-9,18,5463.391897
-13,30,5467.170434
-11,18,5469.141182
-8,23,5471.106202
-6,21,5473.109251
-9,18,5474.973183
-12,9,5475.081651
-7,18,5477.00775
-8,21,5478.970945
-9,24,5480.94955
-6,15,5482.907384
-7,18,5484.896651
-5,20,5486.931522
-5,18,5488.916896
-5,18,5490.847529
-18,3,5490.88459
-6,19,5492.832672
-5,18,5494.797935
-9,16,5496.734875
-8,21,5498.650407
-7,20,5500.586404
-7,16,5500.773654
-5,20,5502.814677
-11,28,5506.552022
-8,19,5508.442288
-8,19,5510.40669
-7,20,5512.391977
-5,20,5514.392871
-10,27,5516.338866
-4,19,5518.335712
-9,22,5520.290721
-7,22,5522.197574
-7,24,5524.19462
-6,19,5526.187154
-11,26,5529.95282
-6,19,5531.932431
-7,26,5533.967193
-6,23,5536.025747
-7,22,5537.97491
-7,22,5539.962864
-10,17,5541.827639
-5,18,5543.715725
-9,24,5545.631344
-7,20,5547.574916
-8,21,5549.563619
-6,19,5551.503945
-3,22,5553.602681
-11,24,5555.607396
-12,27,5559.515759
-6,23,5561.497693
-7,24,5563.501677
-8,25,5565.540696
-5,18,5567.60219
-6,19,5569.694873
-7,20,5571.71749
-9,22,5573.707903
-9,20,5575.724875
-10,25,5579.561047
-2,19,5581.587305
-9,18,5581.794775
-4,19,5583.951277
-6,21,5586.129324
-6,21,5589.83042
-7,18,5590.028524
-4,17,5592.008605
-7,16,5593.980668
-8,13,5595.8605
-4,17,5597.744109
-7,18,5597.932416
-9,16,5599.83876
-8,27,5603.544264
-10,25,5605.5364
-10,25,5607.472994
-11,24,5609.47734
-8,21,5611.441934
-8,19,5613.372746
-8,17,5615.310555
-6,15,5617.285225
-5,18,5619.195612
-8,15,5621.103967
-7,18,5621.304932
-8,13,5623.17339
-6,19,5625.186822
-4,17,5627.201416
-11,14,5629.035302
-7,20,5630.9605
-5,20,5632.905444
-6,21,5634.826029
-4,19,5636.828038
-7,18,5638.802144
-8,25,5640.812824
-8,15,5642.726912
-6,23,5644.7568
-6,21,5646.79766
-9,16,5648.730126
-8,23,5650.683686
-10,21,5652.597038
-7,20,5654.632972
-7,14,5654.821086
-7,20,5656.754505
-10,25,5660.539385
-6,23,5662.517863
-6,19,5664.478692
-8,17,5666.437878
-7,20,5668.454931
-5,18,5670.375936
-6,17,5670.582019
-10,25,5674.357527
-7,18,5676.251632
-6,17,5676.457102
-6,17,5678.448845
-9,16,5680.355863
-10,21,5682.42642
-7,16,5684.315092
-8,17,5686.256493
-7,16,5688.20284
-11,24,5690.154424
-9,20,5692.067391
-2,19,5694.043162
-5,20,5696.07187
-3,22,5698.021011
-6,19,5699.993723
-6,17,5701.910153
-5,18,5702.135043
-9,18,5704.025995
-5,20,5706.019805
-6,21,5707.998541
-6,19,5709.945137
-5,20,5711.955876
-7,22,5713.925801
-7,16,5715.779031
-6,21,5717.710969
-6,19,5719.731461
-7,16,5721.669863
-6,19,5723.599138
-8,23,5725.527581
-5,18,5727.514558
-8,13,5729.446139
-8,17,5731.356372
-4,17,5731.572488
-4,17,5733.566067
-7,22,5735.563475
-4,17,5737.550251
-6,21,5739.504143
-8,17,5741.459851
-6,19,5743.471075
-6,15,5745.418127
-7,14,5747.33712
-6,19,5747.557316
-8,23,5751.246679
-3,20,5753.2407
-7,20,5755.196729
-5,18,5757.178329
-9,24,5759.1669
-4,17,5761.16069
-3,18,5761.391452
-6,17,5763.354296
-6,19,5765.299824
-6,19,5767.310671
-7,22,5769.349491
-5,18,5771.312159
-3,20,5773.268634
-7,20,5775.20517
-6,15,5777.113991
-10,21,5779.060749
-5,20,5781.056142
-9,14,5782.979468
-7,16,5784.881921
-6,19,5785.101426
-10,25,5788.75173
-6,17,5790.670926
-8,21,5792.624547
-7,16,5792.815562
-6,15,5794.72282
-8,21,5796.670351
-6,21,5798.682498
-8,15,5800.574835
-7,22,5802.534573
-6,21,5804.551487
-9,22,5806.507016
-6,21,5808.492808
-10,27,5812.27201
-4,19,5814.298938
-8,19,5816.269093
-12,19,5818.248517
-7,22,5820.186358
-4,19,5822.179734
-4,21,5824.186488
-7,20,5826.140987
-4,17,5826.352506
-4,17,5828.335799
-4,21,5830.358629
-7,22,5832.340896
-6,25,5836.044676
-9,22,5838.01016
-8,19,5839.914819
-7,18,5841.857846
-8,17,5843.792577
-12,31,5845.728861
-6,19,5847.695089
-10,27,5849.618077
-6,15,5851.561825
-4,17,5853.477099
-6,19,5855.384922
-9,22,5857.349959
-5,16,5859.25109
-5,20,5861.293863
-8,21,5863.218187
-6,17,5865.219542
-6,19,5867.190623
-11,24,5869.137942
-8,19,5871.033428
-8,13,5871.191875
-6,19,5873.13315
-8,19,5875.060525
-7,18,5876.994125
-11,22,5878.958701
-3,20,5880.906408
-4,21,5882.924413
-7,22,5886.620785
-5,20,5888.603826
-6,19,5888.828753
-8,13,5890.786314
-5,20,5892.826918
-10,23,5894.848829
-4,21,5896.962056
-7,22,5899.083053
-10,15,5900.96784
-7,14,5902.913088
-8,25,5904.898266
-8,23,5906.877564
-6,21,5908.88032
-9,20,5910.87616
-6,19,5912.93135
-8,13,5914.880747
-5,20,5916.83949
-7,22,5918.864837
-5,18,5920.85428
-11,26,5922.832036
-6,17,5924.770195
-2,19,5926.759135
-6,21,5928.747194
-6,25,5930.696855
-5,20,5932.673956
-9,26,5936.454619
-13,30,5938.490263
-6,15,5940.448567
-5,20,5942.439196
-5,18,5944.375068
-5,16,5946.319128
-5,20,5948.277805
-6,21,5950.266268
-5,20,5952.244096
-3,18,5954.242503
-7,22,5956.267831
-6,17,5956.470979
-3,18,5958.59811
-5,16,5960.574531
-3,20,5962.577859
-7,24,5964.632608
-5,18,5966.543013
-5,16,5968.487417
-7,16,5970.433326
-7,22,5972.409197
-6,19,5974.43291
-8,25,5976.470163
-9,26,5978.436879
-7,20,5980.408728
-6,17,5982.378465
-6,17,5984.273055
-5,18,5986.274538
-9,22,5988.246871
-5,22,5990.200895
-6,23,5992.217878
-6,19,5994.200159
-7,20,5996.235719
-3,20,5998.24167
-7,22,6000.187705
-8,21,6003.789402
-8,13,6003.939524
-7,22,6005.887176
-6,17,6007.865421
-4,19,6009.910822
-6,17,6011.887988
-4,21,6013.915002
-7,14,6015.878693
-10,25,6017.866747
-4,21,6019.908381
-6,19,6021.886559
-7,20,6023.820713
-6,17,6025.756457
-6,17,6027.695702
-6,19,6029.638297
-7,18,6029.835879
-6,23,6033.577565
-9,24,6035.563829
-9,24,6037.579988
-6,23,6039.576986
-6,21,6041.562183
-8,21,6043.516196
-4,19,6045.392824
-4,17,6047.322764
-5,18,6049.280616
-5,18,6051.183674
-5,20,6053.159852
-5,16,6055.175987
-6,23,6057.145448
-5,20,6059.077945
-8,15,6061.076745
-14,31,6063.07405
-4,17,6065.078529
-4,21,6067.057435
-6,19,6069.039962
-6,21,6071.027102
-9,22,6072.948074
-7,20,6074.904488
-5,20,6076.957432
-3,18,6078.917354
-4,17,6080.897163
-6,17,6082.814571
-9,24,6084.80494
-4,19,6086.837719
-9,26,6088.897423
-13,30,6092.642453
-6,23,6094.662843
-5,20,6096.675444
-13,30,6098.660535
-8,15,6100.6324
-8,21,6102.586218
-7,20,6104.55005
-3,18,6106.538852
-5,22,6108.5127
-10,25,6110.433387
-4,19,6112.456582
-5,20,6114.458146
-5,18,6116.477583
-8,21,6118.498969
-4,21,6120.512274
-3,20,6122.548916
-10,23,6124.520331
-9,20,6126.455444
-4,17,6128.338523
-5,20,6130.364551
-9,24,6134.173381
-9,24,6136.244744
-8,27,6138.362116
-8,25,6140.392982
-8,27,6144.126542
-7,24,6146.118719
-3,20,6148.074093
-6,19,6150.047567
-8,23,6152.002638
-6,25,6154.031297
-3,18,6155.945898
-7,24,6158.029097
-7,20,6159.936996
-1,20,6161.845787
-5,20,6163.843804
-8,23,6165.873516
-5,20,6167.79425
-6,25,6171.516595
-5,20,6173.48274
-4,17,6175.454072
-11,10,6175.566843
-4,17,6177.529225
-6,17,6179.486273
-6,19,6181.400778
-6,17,6183.339672
-4,23,6185.375792
-5,20,6187.390802
-4,17,6189.36639
-2,19,6191.383325
-4,19,6191.611612
-6,23,6195.271339
-4,19,6197.183216
-5,24,6199.194665
-2,19,6201.128375
-4,19,6203.071173
-8,21,6205.020388
-5,24,6207.031764
-4,21,6208.99665
-3,18,6210.985448
-5,18,6212.948375
-6,23,6214.814528
-3,20,6216.813565
-5,20,6218.698816
-3,20,6220.634822
-4,19,6222.587669
-4,19,6224.57677
-5,22,6226.615124
-6,19,6228.553834
-5,18,6230.503236
-8,21,6232.490402
-10,27,6234.500135
-6,21,6236.525881
-21,38,6240.268485
-8,23,6242.316927
-7,24,6244.390252
-7,16,6246.304662
-4,21,6248.266963
-5,22,6250.308041
-4,23,6254.108909
-4,19,6256.050753
-8,27,6258.035054
-5,20,6259.989556
-5,22,6261.947976
-5,20,6263.936755
-5,18,6265.892558
-7,20,6268.012502
-6,23,6270.043525
-7,14,6271.989719
-6,23,6274.038905
-4,19,6276.010757
-3,18,6277.986733
-8,21,6279.994361
-2,19,6281.917867
-7,20,6283.865568
-4,17,6285.8358
-7,16,6286.0192
-3,20,6288.012095
-6,21,6290.003168
-6,21,6291.962741
-3,20,6293.943842
-6,19,6295.840234
-4,17,6297.86549
-6,19,6299.86284
-4,17,6301.793294
-6,23,6303.742503
-8,19,6305.706684
-3,18,6307.694874
-2,19,6309.718563
-7,22,6311.648331
-6,19,6313.595662
-6,19,6315.544354
-7,22,6317.563256
-3,20,6319.54768
-5,16,6321.549001
-5,20,6323.526337
-3,18,6325.42132
-3,20,6327.520313
-5,20,6329.477231
-6,19,6331.468129
-3,20,6333.456451
-4,19,6335.409687
-9,20,6337.350165
-6,21,6339.330654
-6,23,6341.281767
-3,20,6343.280914
-4,21,6345.324843
-1,20,6347.364435
-3,20,6349.320538
-4,19,6351.266468
-5,16,6353.204696
-7,24,6355.246505
-3,18,6357.285976
-8,21,6359.276349
-3,20,6361.307952
-4,21,6363.350618
-6,23,6365.410228
-4,17,6367.38891
-4,19,6369.422257
-4,17,6371.328053
-5,18,6373.264888
-4,17,6373.475982
-2,19,6375.537239
-5,16,6377.481525
-5,22,6379.559017
-2,19,6381.521063
-5,20,6383.515713
-6,17,6385.454724
-4,21,6387.503631
-4,19,6389.521616
-7,18,6391.485665
-7,20,6393.520113
-9,12,6395.42436
-9,24,6397.4506
-10,13,6397.592961
-6,17,6399.514584
-2,19,6401.474623
-4,19,6403.507905
-5,18,6405.511424
-8,23,6407.444382
-6,17,6409.438814
-6,17,6411.341969
-3,18,6413.338658
-4,17,6415.304666
-5,20,6417.284469
-3,18,6419.266428
-7,20,6421.264305
-4,21,6423.281085
-3,20,6425.284494
-6,21,6427.255958
-8,23,6429.254181
-7,22,6431.172883
-5,18,6433.130279
-4,19,6435.106471
-7,18,6437.052854
-5,16,6439.002799
-4,19,6439.247908
-3,20,6441.203693
-6,23,6444.987769
-4,19,6447.016631
-5,18,6447.229529
-3,18,6449.208566
-5,22,6451.201967
-5,20,6453.12632
-4,19,6455.092519
-2,19,6457.1566
-4,19,6459.189337
-8,19,6461.160034
-10,25,6465.086439
-4,19,6465.330547
-5,16,6467.315841
-5,22,6469.432253
-1,20,6471.504063
-5,18,6473.885085
-6,25,6477.902235
-5,20,6479.888019
-4,17,6480.109337
-7,20,6482.090303
-15,8,6483.981183
-3,20,6486.015697
-5,20,6488.015467
-6,21,6490.005855
-4,19,6491.989051
-2,21,6493.996328
-2,19,6495.961765
-3,22,6498.013896
-2,21,6500.160885
-5,20,6502.25588
-4,21,6504.432041
-2,19,6506.509355
-3,20,6508.660737
-4,21,6510.774751
-6,23,6512.790552
-3,20,6514.805906
-2,21,6516.812654
-3,20,6518.885956
-7,20,6520.89724
-3,20,6523.012673
-3,18,6525.076887
-4,21,6527.048516
-3,22,6529.105463
-5,20,6531.139468
-4,21,6533.175203
-5,22,6535.19225
-1,20,6537.201651
-2,19,6539.206864
-6,21,6541.213283
-2,19,6543.238318
-2,19,6545.33332
-4,23,6547.390515
-8,23,6551.239766
-4,21,6553.781743
-4,19,6556.234362
-5,20,6558.236316
-4,19,6560.301937
-4,21,6562.252598
-5,16,6562.465149
-5,20,6564.473552
-2,19,6566.467879
-3,20,6568.452751
-3,20,6570.534409
-3,20,6572.540857
-3,22,6574.784337
-5,20,6576.973528
-3,18,6579.028994
-3,20,6581.157399
-3,22,6583.217776
-3,22,6587.046741
-4,17,6587.269459
-2,19,6589.40241
-5,22,6591.507906
-4,17,6593.579313
-3,22,6595.596178
-6,15,6597.607803
-8,21,6599.64275
-5,22,6601.645828
-4,17,6603.65158
-2,19,6605.759078
-3,18,6607.833875
-2,21,6609.995474
-5,24,6612.160658
-4,19,6614.353696
-3,20,6616.478504
-2,21,6618.545733
-4,21,6620.605055
-2,19,6622.620927
-5,20,6624.738621
-3,20,6626.816214
-4,23,6629.037315
-4,19,6631.124923
-5,24,6635.156582
-4,23,6637.289022
-3,22,6639.495286
-3,22,6641.542983
-2,21,6643.68901
-4,17,6645.787019
-4,21,6647.915413
-4,23,6650.03932
-5,24,6652.588461
-7,22,6654.784613
-5,24,6656.861656
-5,24,6660.824896
-3,22,6662.978832
-5,22,6665.06543
-4,23,6667.158211
-4,23,6669.299985
-4,21,6671.376287
-5,22,6673.43777
-4,23,6675.607769
-7,22,6679.779549
-3,22,6681.802154
-3,22,6683.870601
-4,19,6685.883548
-6,19,6687.877578
-3,20,6689.845702
-7,22,6691.818683
-3,22,6693.90972
-2,21,6695.982377
-6,21,6698.018472
-6,23,6699.995874
-1,20,6702.117884
-5,22,6704.168962
-5,20,6706.221348
-4,21,6708.204674
-1,20,6710.317931
-3,20,6712.374368
-5,18,6714.456423
-5,24,6716.579183
-2,21,6719.069508
-2,19,6721.331942
-2,19,6723.427765
-3,20,6725.529325
-2,19,6727.601154
-2,19,6729.757719
-3,22,6731.911978
-5,24,6735.935718
-3,20,6738.012701
-2,19,6738.277073
-3,20,6740.365063
-3,22,6744.396831
-5,22,6746.570673
-2,19,6749.69759
-3,20,6752.002412
-2,21,6754.273138
-2,21,6756.466524
-3,20,6758.619001
-2,19,6760.700293
-1,20,6762.814874
-1,20,6764.910481
-2,19,6766.990566
-2,19,6769.065637
-1,20,6771.312663
-5,16,6771.526444
-3,22,6773.611629
-4,21,6777.407828
-1,20,6779.739474
-3,20,6782.323108
-2,21,6784.546653
-1,20,6786.624411
-1,20,6788.733111
-2,19,6790.883501
-5,22,6792.904109
-6,25,6794.931688
-5,18,6796.962021
-6,21,6798.92859
-4,21,6801.053468
-1,20,6803.03329
-2,21,6805.130874
-2,19,6807.206887
-6,15,6809.268564
-2,19,6811.347094
-1,20,6813.455096
-4,21,6815.552623
-5,16,6815.761338
-3,22,6819.703851
-5,24,6821.778618
-3,22,6823.868048
-1,20,6825.963392
-3,22,6828.038925
-2,21,6830.068398
-4,21,6832.141923
-4,23,6834.270848
-3,22,6836.433848
-4,21,6838.554462
-4,19,6840.610643
-5,22,6842.673107
-1,20,6844.74845
-2,21,6846.807016
-2,19,6848.937831
-2,19,6850.912389
-2,21,6853.045007
-3,22,6855.564296
-2,21,6859.569719
-4,21,6861.683013
-7,18,6861.897463
-1,20,6863.949584
-4,21,6867.658527
-4,21,6869.640396
-4,23,6871.644891
-3,20,6873.656099
-1,20,6875.667557
